Message ID 	 Delay
M2879	80.20
M2832	380.40
M2802	681.10
M2833	381.30
M2757	982.00
M2765	985.20
M2754	985.50
M2774	989.90
M2800	690.30
M2793	690.50
M2809	722.90
M2773	1023.50
M2762	1023.70
M2831	424.10
M2872	124.60
M2743	1025.00
M2824	865.40
M2868	565.70
M2848	866.10
M2830	866.50
M2846	867.30
M2865	568.00
M2829	868.30
M2860	568.80
M2826	869.00
M2864	569.50
M2863	569.80
M2823	870.00
M2822	870.30
M2820	870.80
M2817	871.20
M2869	571.90
M2828	872.40
M2885	573.10
M2840	873.40
M2867	573.90
M2857	574.30
M2818	874.70
M2827	875.30
M2861	704.30
M2834	1004.90
M2878	705.50
M2949	106.40
M2903	406.90
M2825	1007.30
M2909	408.00
M2837	1008.30
M2836	1009.00
M2835	1040.50
M2874	741.00
M2912	441.30
M2866	743.20
M2921	443.60
M2839	1046.80
M2843	1047.30
M2842	1047.70
M2855	748.30
M2905	460.90
M2908	461.10
M2871	1049.70
M2922	750.00
M2870	1050.20
M2854	1050.70
M2902	751.30
M2904	751.90
M2917	752.20
M2888	1052.50
M2886	1052.80
M2916	753.40
M2941	935.50
M2932	935.80
M2961	936.10
M2964	936.30
M2957	936.50
M2931	937.20
M2988	637.70
M2947	938.10
M2984	638.80
M2953	939.30
M2969	639.90
M3011	340.30
M2974	640.80
M2975	641.20
M2956	1161.00
M3018	561.40
M2955	1161.90
M2985	871.60
M3045	272.10
M3010	572.60
M3075	276.10
M2995	953.20
M3031	653.60
M3061	354.20
M2977	954.50
M3017	654.90
M2980	955.30
M2979	955.90
M3015	657.90
M2999	958.40
M2983	958.80
M3020	697.10
M2970	997.40
M2986	997.80
M2976	998.50
M2982	999.10
M3013	699.50
M3001	1028.00
M3019	728.30
M3022	728.70
M3032	735.10
M3084	135.80
M3049	436.20
M3051	436.80
M3053	437.20
M3063	547.20
M3025	847.40
M3101	247.70
M2972	1148.10
M2987	1148.40
M3030	849.00
M3067	549.20
M2971	1149.40
M3009	850.00
M3047	550.30
M3029	857.10
M3058	557.30
M3070	557.90
M3071	558.10
M3039	858.50
M3056	561.10
M3074	561.30
M3139	111.10
M3023	1011.70
M3054	712.00
M3008	1025.10
M3057	757.00
M3005	1057.40
M3092	458.00
M3033	1058.60
M3068	883.40
M3048	896.10
M3066	896.80
M3137	297.40
M3069	927.80
M3077	928.40
M3102	628.90
M3097	633.00
M3087	780.30
M3108	780.90
M3050	1081.20
M3115	781.70
M3177	182.30
M3112	959.90
M3095	960.60
M3105	960.80
M3094	961.50
M3145	661.70
M3107	962.10
M3113	966.00
M3153	666.40
M3207	66.70
M3083	967.10
M3085	967.40
M3123	667.70
M3093	967.90
M3096	968.50
M3136	668.70
M3189	481.80
M3110	1082.20
M3141	782.50
M3149	783.00
M3219	183.30
M3106	1083.60
M3173	484.00
M3169	484.50
M3103	1093.80
M3118	796.50
M3216	197.10
M3188	517.20
M3124	817.60
M3214	218.20
M3086	1118.40
M3079	1118.70
M3168	519.00
M3147	827.00
M3174	527.40
M3155	528.20
M3228	228.50
M3121	985.60
M3159	685.80
M3127	986.10
M3183	688.50
