Message ID 	 Delay
M3473	826.60
M3487	826.90
M3492	827.20
M3493	827.60
M3467	827.80
M3516	442.10
M3489	1042.50
M3494	1042.80
M3513	576.40
M3512	576.70
M3515	577.10
M3514	577.80
M3510	578.40
M3524	578.70
M3519	580.00
M3520	580.50
M3507	580.90
M3509	581.30
M3557	141.30
M3525	795.80
M3511	1063.80
M3523	1064.30
M3526	1064.60
M3531	1065.30
M3506	1065.70
M3505	1066.30
M3508	1066.80
M3547	467.20
M3558	615.00
M3556	643.80
M3552	644.50
M3555	645.00
M3551	645.40
M3550	646.10
M3563	646.40
M3562	647.00
M3554	872.30
M3593	272.50
M3594	272.90
M3568	873.60
M3569	874.10
M3564	874.40
M3571	874.70
M3549	874.90
M3548	875.50
M3546	892.00
M3545	892.60
M3544	893.00
M3595	332.10
M3541	1121.80
M3585	522.20
M3596	544.60
M3591	924.90
M3590	925.50
M3632	326.10
M3631	326.50
M3592	927.10
M3607	927.60
M3601	927.90
M3600	928.20
M3602	928.80
M3628	329.20
M3589	929.90
M3586	930.30
M3588	930.50
M3587	931.20
M3581	931.60
M3638	487.30
M3630	487.90
M3606	1088.50
M3603	1088.80
M3573	1089.00
M3634	501.30
M3633	501.50
M3584	1102.10
M3583	1102.80
M3597	1121.40
M3626	627.40
M3625	627.80
M3624	628.30
M3670	79.30
M3639	726.40
M3645	866.50
M3669	266.80
M3627	921.50
M3668	322.10
M3677	633.10
M3666	633.50
M3665	634.00
M3661	634.50
M3676	697.90
M3683	698.40
M3682	698.90
M3667	699.40
M3708	99.70
M3663	700.00
M3664	700.40
M3672	708.50
M3671	708.70
M3709	109.40
M3684	1032.90
M3657	1033.20
M3654	1033.60
M3707	433.90
M3655	1043.10
M3699	443.70
M3660	1044.20
M3715	616.10
M3714	616.80
M3704	617.30
M3703	617.60
M3705	617.90
M3702	618.10
M3710	668.80
M3721	849.10
M3696	849.70
M3706	850.40
M3746	251.10
M3745	251.80
M3701	852.40
M3758	608.70
M3753	609.20
M3752	609.40
M3739	609.90
M3738	610.40
M3744	610.70
M3740	611.20
M3742	611.60
M3741	612.10
M3737	820.50
M3748	821.00
M3747	821.50
M3785	222.10
M3759	1037.50
M3755	1037.90
M3791	438.20
M3784	438.50
M3780	439.00
M3782	439.20
M3781	439.50
M3786	674.10
M3790	696.50
M3777	696.70
M3778	696.90
M3783	697.60
M3823	134.00
M3772	780.40
M3775	781.10
M3797	858.70
M3796	859.20
M3793	859.50
M3776	859.70
M3779	860.20
M3821	260.60
M3822	261.00
M3773	1037.60
M3789	1038.20
M3799	1118.70
M3834	519.40
M3816	519.70
M3771	1120.20
M3818	595.30
M3824	595.70
M3829	596.30
M3813	823.10
M3815	823.80
M3811	824.30
M3817	824.60
M3827	825.30
M3861	225.50
M3835	849.70
M3814	850.00
M3859	250.20
M3820	850.50
M3860	250.90
M3837	1040.70
M3830	1040.90
M3806	1041.30
M3809	1041.80
M3819	1042.30
M3828	1043.00
M3862	544.30
M3872	666.00
M3873	666.70
M3858	667.10
M3857	667.50
M3854	668.10
M3898	68.70
M3853	669.40
M3856	669.70
M3855	670.10
M3852	670.60
M3867	670.90
M3866	671.50
M3889	457.00
M3851	1057.40
M3937	200.40
M3899	800.60
M3900	800.80
M3911	832.70
M3910	832.90
M3936	233.40
M3897	833.70
M3894	834.40
M3893	835.10
M3896	835.70
M3890	836.00
M3892	836.40
M3891	836.70
M3904	837.00
M3905	837.50
M3912	1028.90
M3885	1029.60
M3935	430.20
M3934	430.70
M3895	1030.90
M3942	431.40
M3943	432.00
M3906	1032.50
M3907	1032.90
M3887	1076.20
M3938	476.80
M3928	587.10
M3930	587.50
M3931	753.20
M3975	153.50
M3932	754.10
M3926	754.40
M3948	982.80
M3929	995.40
M3974	395.80
M3933	996.40
M3970	397.10
M3972	397.50
M3949	997.90
M3981	398.60
M3971	640.50
M3973	640.70
M3986	640.90
M3980	641.50
M3968	833.00
M3967	833.50
M3966	833.90
M4012	234.40
M3987	834.90
M3963	886.60
M3965	887.30
M3976	887.80
M4011	392.20
M4010	392.50
M3989	993.00
M4014	465.60
M4008	506.00
M4007	506.30
M3969	1106.50
M3964	1107.20
M4019	507.60
M3962	1108.30
M3961	1108.90
M3979	1109.50
M3982	1110.20
M3983	1110.40
M4003	605.10
M4001	605.40
M4051	153.20
M3999	1086.20
M4009	1086.60
M4004	1087.00
M4006	1087.60
M4005	1087.90
M4002	1088.10
M4017	1088.70
M4013	1089.00
M4020	1089.20
M4025	1089.70
M4027	1090.00
M4024	1090.30
M4052	502.80
